date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:01	30528/30528	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:07:58%20GMT	https://www.ecured.cu/Mononegavirales	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Mononegavirales.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:02	40133/40133	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:07:58%20GMT	https://www.ecured.cu/Virus_de_la_influenza	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Virus_de_la_influenza.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:03	48395/48395	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:07:59%20GMT	https://www.ecured.cu/ARN	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/ARN.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:03	25005/25005	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:00%20GMT	https://www.ecured.cu/Viri%c3%b3n	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Viri%c3%b3n.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:04	27369/27369	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:00%20GMT	https://www.ecured.cu/Nm	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Nm.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:04	30614/30614	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:01%20GMT	https://www.ecured.cu/Nucleocl%c3%a1pside	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Nucleocl%c3%a1pside.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:05	45507/45507	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:01%20GMT	https://www.ecured.cu/Carbohidratos	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Carbohidratos.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:06	50778/50778	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:02%20GMT	https://www.ecured.cu/L%c3%adpidos	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/L%c3%adpidos.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:06	38036/38036	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:03%20GMT	https://www.ecured.cu/Citoplasma	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Citoplasma.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:07	35232/35232	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:03%20GMT	https://www.ecured.cu/Membrana_plasm%c3%a1tica	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Membrana_plasm%c3%a1tica.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:07	45456/45456	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:04%20GMT	https://www.ecured.cu/Genoma	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Genoma.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:08	100360/100360	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:04%20GMT	https://www.ecured.cu/Paramyxoviridae	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Paramyxoviridae.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:08	26751/26751	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:05%20GMT	https://www.ecured.cu/Archivo:Firefox_logo_wordmark.png	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Firefox_logo_wordmark.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:08	5072/5072	---M--	200	added ('OK')	image/png	etag:%2254e7f2f4-13d0%22	https://www.ecured.cu/images/thumb/7/75/Firefox_logo_wordmark.png/90px-Firefox_logo_wordmark.png	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/7/75/Firefox_logo_wordmark.png/90px-Firefox_logo_wordmark.png	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:09	38939/38939	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:06%20GMT	https://www.ecured.cu/Navegador_web	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Navegador_web.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:10	37479/37479	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:06%20GMT	https://www.ecured.cu/Fundaci%c3%b3n_Mozilla	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Fundaci%c3%b3n_Mozilla.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:10	38762/38762	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:07%20GMT	https://www.ecured.cu/Mozilla_Application_Suite	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Mozilla_Application_Suite.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:11	96817/96817	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:07%20GMT	https://www.ecured.cu/10_de_marzo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/10_de_marzo.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:11	42504/42504	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:08%20GMT	https://www.ecured.cu/2005	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/2005.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:12	26355/26355	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:08%20GMT	https://www.ecured.cu/W3Schools	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/W3Schools.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:12	87486/87486	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:09%20GMT	https://www.ecured.cu/Google_Chrome	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Google_Chrome.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:13	51895/51895	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:09%20GMT	https://www.ecured.cu/Internet_Explorer	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Internet_Explorer.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:13	67632/67632	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:10%20GMT	https://www.ecured.cu/Mozilla_Firefox	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Mozilla_Firefox.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:14	26199/26199	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:11%20GMT	https://www.ecured.cu/Archivo:Paleta-pintura.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Paleta-pintura.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:14	2471/2471	---M--	200	added ('OK')	image/jpeg	etag:%225501b091-9a7%22	https://www.ecured.cu/images/thumb/d/d0/Paleta-pintura.jpg/90px-Paleta-pintura.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/d/d0/Paleta-pintura.jpg/90px-Paleta-pintura.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:15	44477/44477	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:11%20GMT	https://www.ecured.cu/Lat%c3%adn	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Lat%c3%adn.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:16	90368/90368	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:12%20GMT	https://www.ecured.cu/Pintura	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Pintura.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:16	45917/45917	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:12%20GMT	https://www.ecured.cu/Grabado	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Grabado.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:17	65106/65106	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:13%20GMT	https://www.ecured.cu/Escultura	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Escultura.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:17	45100/45100	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:14%20GMT	https://www.ecured.cu/Fotograf%c3%ada	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Fotograf%c3%ada.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:18	31081/31081	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:14%20GMT	https://www.ecured.cu/Orfebrer%c3%ada	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Orfebrer%c3%ada.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:19	30543/30543	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:15%20GMT	https://www.ecured.cu/Gl%c3%adptica	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Gl%c3%adptica.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:19	105836/105836	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:16%20GMT	https://www.ecured.cu/Artes_pl%c3%a1sticas	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Artes_pl%c3%a1sticas.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:19	27001/27001	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:16%20GMT	https://www.ecured.cu/Archivo:Juliocesar.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Juliocesar.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:20	4913/4913	---M--	200	added ('OK')	image/jpeg	etag:%225491c325-1331%22	https://www.ecured.cu/images/thumb/8/81/Juliocesar.JPG/90px-Juliocesar.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/8/81/Juliocesar.JPG/90px-Juliocesar.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:20	59459/59459	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:17%20GMT	https://www.ecured.cu/Guerra_de_las_Galias	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Guerra_de_las_Galias.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:21	47382/47382	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:17%20GMT	https://www.ecured.cu/44_a.n.e	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/44_a.n.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:21	109400/109400	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:18%20GMT	https://www.ecured.cu/Cayo_Julio_C%c3%a9sar	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Cayo_Julio_C%c3%a9sar.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:22	26863/26863	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:18%20GMT	https://www.ecured.cu/Archivo:Charles-darwin.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Charles-darwin.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:22	1944/1944	---M--	200	added ('OK')	image/jpeg	etag:%225501bddc-798%22	https://www.ecured.cu/images/thumb/a/a5/Charles-darwin.jpg/90px-Charles-darwin.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/a/a5/Charles-darwin.jpg/90px-Charles-darwin.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:23	28878/28878	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:19%20GMT	https://www.ecured.cu/1859	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1859.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:23	43719/43719	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:20%20GMT	https://www.ecured.cu/El_origen_de_las_especies_por_medio_de_la_selecci%c3%b3n_natural	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/El_origen_de_las_especies_por_medio_de_la_selecci%c3%b3n_natural.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:24	88846/88846	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:20%20GMT	https://www.ecured.cu/Charles_Darwin	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Charles_Darwin.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:24	27655/27655	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:21%20GMT	https://www.ecured.cu/Archivo:USS_Maine_ACR-1.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_USS_Maine_ACR-1.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:25	1628/1628	---M--	200	added ('OK')	image/jpeg	etag:%225569f33d-65c%22	https://www.ecured.cu/images/thumb/2/26/USS_Maine_ACR-1.jpg/90px-USS_Maine_ACR-1.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/2/26/USS_Maine_ACR-1.jpg/90px-USS_Maine_ACR-1.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:25	92708/92708	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:22%20GMT	https://www.ecured.cu/Explosi%c3%b3n_del_acorazado_Maine_(La_Habana,_1898)	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Explosi%c3%b3n_del_acorazado_Maine_(La_Habana,_1898).html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:26	38066/38066	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:22%20GMT	https://www.ecured.cu/Archivo:Bandera_brasil.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Bandera_brasil.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:26	1871/1871	---M--	200	added ('OK')	image/jpeg	etag:%2255bd3fe9-74f%22	https://www.ecured.cu/images/thumb/d/d7/Bandera_brasil.jpg/90px-Bandera_brasil.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/d/d7/Bandera_brasil.jpg/90px-Bandera_brasil.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:27	54536/54536	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:23%20GMT	https://www.ecured.cu/Suram%c3%a9rica	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Suram%c3%a9rica.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:27	61915/61915	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:24%20GMT	https://www.ecured.cu/Oc%c3%a9ano_Atl%c3%a1ntico	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Oc%c3%a9ano_Atl%c3%a1ntico.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:28	175387/175387	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:24%20GMT	https://www.ecured.cu/Chile	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Chile.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:28	81032/81032	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:25%20GMT	https://www.ecured.cu/Ecuador	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Ecuador.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:28	114003/114003	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:25%20GMT	https://www.ecured.cu/Am%c3%a9rica_Latina	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Am%c3%a9rica_Latina.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:29	34330/34330	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:25%20GMT	https://www.ecured.cu/BRICS	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/BRICS.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:30	37328/37328	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:26%20GMT	https://www.ecured.cu/MERCOSUR	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/MERCOSUR.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:30	59843/59843	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:27%20GMT	https://www.ecured.cu/UNASUR	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/UNASUR.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:31	93011/93011	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:27%20GMT	https://www.ecured.cu/CELAC	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/CELAC.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:31	80050/80050	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:28%20GMT	https://www.ecured.cu/G20	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/G20.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:32	150862/150862	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:28%20GMT	https://www.ecured.cu/Brasil	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Brasil.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:32	26553/26553	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:29%20GMT	https://www.ecured.cu/Archivo:Elecciones_en_cuba.jpeg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Elecciones_en_cuba.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:32	3320/3320	---M--	200	added ('OK')	image/jpeg	etag:%2254e7f186-cf8%22	https://www.ecured.cu/images/thumb/a/ac/Elecciones_en_cuba.jpeg/90px-Elecciones_en_cuba.jpeg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/a/ac/Elecciones_en_cuba.jpeg/90px-Elecciones_en_cuba.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:33	86624/86624	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:30%20GMT	https://www.ecured.cu/Asamblea_Nacional_del_Poder_Popular	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Asamblea_Nacional_del_Poder_Popular.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:34	32382/32382	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:30%20GMT	https://www.ecured.cu/Poder_Popular	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Poder_Popular.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:34	61220/61220	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:31%20GMT	https://www.ecured.cu/16_de_junio	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/16_de_junio.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:35	39602/39602	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:31%20GMT	https://www.ecured.cu/1900	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1900.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:35	226133/226133	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:32%20GMT	https://www.ecured.cu/Triunfo_de_la_Revoluci%c3%b3n_Cubana	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Triunfo_de_la_Revoluci%c3%b3n_Cubana.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:36	97999/97999	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:32%20GMT	https://www.ecured.cu/Sistema_electoral_cubano	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Sistema_electoral_cubano.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:36	30515/30515	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:33%20GMT	https://www.ecured.cu/Archivo:Simon_bolivar.jpeg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Simon_bolivar.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:37	6816/6816	---M--	200	added ('OK')	image/jpeg	etag:%22548deb37-1aa0%22	https://www.ecured.cu/images/thumb/f/f7/Simon_bolivar.jpeg/90px-Simon_bolivar.jpeg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/f/f7/Simon_bolivar.jpeg/90px-Simon_bolivar.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:37	104545/104545	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:34%20GMT	https://www.ecured.cu/Per%c3%ba	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Per%c3%ba.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:38	98932/98932	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:34%20GMT	https://www.ecured.cu/Colombia	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Colombia.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:08:38	48063/48063	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:08:35%20GMT	https://www.ecured.cu/Sim%c3%b3n_Rodr%c3%adguez	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Sim%c3%b3n_Rodr%c3%adguez.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
